id,song,song_rank,line_idx,word_idx,word_text,issue_type,issue_label,severity,is_derivative,start,end,duration,gap_from_prev,line_text,word_source,section_type,root_cause_hint,repair_suggestion
misclassified_L10_W1_duration_undersize,misclassified,7,10,1,got,duration_undersize,duration 0.008s < 0.04s,warning,False,45.352,45.36,0.008,,I got God’s favor on me but not the same type of abundance,transcription,verse,unknown_undersize,manual_review
misclassified_L10_W12_duration_undersize,misclassified,7,10,12,abundance,duration_undersize,duration 0.040s < 0.04s,warning,False,48.86,48.9,0.04,,I got God’s favor on me but not the same type of abundance,transcription,verse,unknown_undersize,manual_review
misclassified_L11_W4_gap_from_prev,misclassified,7,11,4,from,gap_from_prev,gap 1.18s from previous word,warning,False,48.512,48.672,0.16,1.179,"You called me far from holy, but you move inside indulgence",whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
misclassified_L11_W10_gap_from_prev,misclassified,7,11,10,indulgence,gap_from_prev,gap 1.62s from previous word,warning,False,52.44,52.74,0.3,1.619,"You called me far from holy, but you move inside indulgence",transcription,verse,independent_gap,fix_inversion_first
misclassified_L12_W1_duration_undersize,misclassified,7,12,1,don’t,duration_undersize,duration 0.040s < 0.04s,warning,False,51.189,51.229,0.04,,"I don’t sit in your categories, but I honored your instructions",whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
misclassified_L12_W2_duration_undersize,misclassified,7,12,2,sit,duration_undersize,duration 0.031s < 0.04s,warning,False,51.229,51.26,0.031,,"I don’t sit in your categories, but I honored your instructions",transcription,verse,unknown_undersize,manual_review
misclassified_L12_W5_duration_undersize,misclassified,7,12,5,"categories,",duration_undersize,duration 0.008s < 0.04s,warning,False,51.552,51.56,0.008,,"I don’t sit in your categories, but I honored your instructions",whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
misclassified_L17_W4_duration_undersize,misclassified,7,17,4,were,duration_undersize,duration 0.023s < 0.04s,warning,False,65.237,65.26,0.023,,"Prophecy delivered, that we were there for the next great move of God",whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
misclassified_L20_W4_gap_from_prev,misclassified,7,20,4,Praise,gap_from_prev,gap 2.98s from previous word,warning,False,136.725,137.16,0.435,2.985,"My mouth, it overflows  Praise and joyful noise",whisper_plus_vocal_onset,pre-hook,independent_gap,fix_inversion_first
misclassified_L22_W0_duration_undersize,misclassified,7,22,0,Misclassified,duration_undersize,duration 0.040s < 0.04s,warning,False,148.149,148.189,0.04,,Misclassified,transcription,hook,unknown_undersize,manual_review
misclassified_L23_W0_duration_undersize,misclassified,7,23,0,Misclassified,duration_undersize,duration 0.040s < 0.04s,warning,False,109.995,110.035,0.04,,Misclassified,vocal_onset_only,hook,unknown_undersize,manual_review
misclassified_L24_W2_duration_undersize,misclassified,7,24,2,misclassified,duration_undersize,duration 0.001s < 0.04s,warning,False,110.39,110.391,0.001,,I been misclassified,interpolated,post-hook,interpolated_undersize,re_estimate
misclassified_L25_W2_duration_undersize,misclassified,7,25,2,on,duration_undersize,duration 0.007s < 0.04s,warning,False,110.556,110.563,0.007,,"Price paid, on my way, the walk from death to life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L25_W3_duration_undersize,misclassified,7,25,3,my,duration_undersize,duration 0.007s < 0.04s,warning,False,110.563,110.57,0.007,,"Price paid, on my way, the walk from death to life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L25_W4_duration_undersize,misclassified,7,25,4,"way,",duration_undersize,duration 0.007s < 0.04s,warning,False,110.57,110.577,0.007,,"Price paid, on my way, the walk from death to life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L25_W5_duration_undersize,misclassified,7,25,5,the,duration_undersize,duration 0.008s < 0.04s,warning,False,110.577,110.585,0.008,,"Price paid, on my way, the walk from death to life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L25_W6_duration_undersize,misclassified,7,25,6,walk,duration_undersize,duration 0.007s < 0.04s,warning,False,110.585,110.592,0.007,,"Price paid, on my way, the walk from death to life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L25_W9_duration_undersize,misclassified,7,25,9,to,duration_undersize,duration 0.019s < 0.04s,warning,False,110.933,110.952,0.019,,"Price paid, on my way, the walk from death to life",vocal_onset_only,verse,unknown_undersize,manual_review
misclassified_L25_W10_duration_undersize,misclassified,7,25,10,life,duration_undersize,duration 0.001s < 0.04s,warning,False,110.952,110.953,0.001,,"Price paid, on my way, the walk from death to life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L26_W3_duration_undersize,misclassified,7,26,3,the,duration_undersize,duration 0.001s < 0.04s,warning,False,111.104,111.105,0.001,,"Now I play, the God way, and Ima living sacrifice",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L26_W4_duration_undersize,misclassified,7,26,4,God,duration_undersize,duration 0.040s < 0.04s,warning,False,111.105,111.145,0.04,,"Now I play, the God way, and Ima living sacrifice",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L26_W7_duration_undersize,misclassified,7,26,7,Ima,duration_undersize,duration 0.017s < 0.04s,warning,False,111.435,111.452,0.017,,"Now I play, the God way, and Ima living sacrifice",vocal_onset_only,verse,unknown_undersize,manual_review
misclassified_L26_W8_duration_undersize,misclassified,7,26,8,living,duration_undersize,duration 0.001s < 0.04s,warning,False,111.452,111.453,0.001,,"Now I play, the God way, and Ima living sacrifice",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L26_W9_duration_undersize,misclassified,7,26,9,sacrifice,duration_undersize,duration 0.001s < 0.04s,warning,False,111.453,111.454,0.001,,"Now I play, the God way, and Ima living sacrifice",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W0_duration_undersize,misclassified,7,27,0,I,duration_undersize,duration 0.001s < 0.04s,warning,False,110.933,110.934,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W1_duration_undersize,misclassified,7,27,1,"pray,",duration_undersize,duration 0.001s < 0.04s,warning,False,110.934,110.935,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W2_duration_undersize,misclassified,7,27,2,and,duration_undersize,duration 0.001s < 0.04s,warning,False,110.935,110.936,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W3_duration_undersize,misclassified,7,27,3,God,duration_undersize,duration 0.001s < 0.04s,warning,False,110.936,110.937,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W4_duration_undersize,misclassified,7,27,4,"say,",duration_undersize,duration 0.001s < 0.04s,warning,False,110.937,110.938,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W5_duration_undersize,misclassified,7,27,5,on,duration_undersize,duration 0.001s < 0.04s,warning,False,110.938,110.939,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W6_duration_undersize,misclassified,7,27,6,me,duration_undersize,duration 0.001s < 0.04s,warning,False,110.939,110.94,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W7_duration_undersize,misclassified,7,27,7,you,duration_undersize,duration 0.001s < 0.04s,warning,False,110.94,110.941,0.001,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W8_duration_undersize,misclassified,7,27,8,keep,duration_undersize,duration 0.040s < 0.04s,warning,False,110.941,110.981,0.04,,"I pray, and God say, on me you keep your eyes",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L27_W10_duration_undersize,misclassified,7,27,10,eyes,duration_undersize,duration 0.040s < 0.04s,warning,False,111.051,111.091,0.04,,"I pray, and God say, on me you keep your eyes",vocal_onset_only,verse,unknown_undersize,manual_review
misclassified_L28_W0_duration_undersize,misclassified,7,28,0,Ignoring,duration_undersize,duration 0.040s < 0.04s,warning,False,111.051,111.091,0.04,,"Ignoring ,Temporally, distinct phases of life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L28_W1_duration_undersize,misclassified,7,28,1,",Temporally,",duration_undersize,duration 0.013s < 0.04s,warning,False,111.091,111.104,0.013,,"Ignoring ,Temporally, distinct phases of life",vocal_onset_only,verse,unknown_undersize,manual_review
misclassified_L28_W3_duration_undersize,misclassified,7,28,3,phases,duration_undersize,duration 0.028s < 0.04s,warning,False,111.232,111.26,0.028,,"Ignoring ,Temporally, distinct phases of life",vocal_onset_only,verse,unknown_undersize,manual_review
misclassified_L28_W4_duration_undersize,misclassified,7,28,4,of,duration_undersize,duration 0.001s < 0.04s,warning,False,111.26,111.261,0.001,,"Ignoring ,Temporally, distinct phases of life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L28_W5_duration_undersize,misclassified,7,28,5,life,duration_undersize,duration 0.001s < 0.04s,warning,False,111.261,111.262,0.001,,"Ignoring ,Temporally, distinct phases of life",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W0_duration_undersize,misclassified,7,29,0,I’m,duration_undersize,duration 0.025s < 0.04s,warning,False,111.26,111.285,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W1_duration_undersize,misclassified,7,29,1,better,duration_undersize,duration 0.025s < 0.04s,warning,False,111.285,111.31,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W2_duration_undersize,misclassified,7,29,2,every,duration_undersize,duration 0.025s < 0.04s,warning,False,111.31,111.335,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W3_duration_undersize,misclassified,7,29,3,"day,",duration_undersize,duration 0.025s < 0.04s,warning,False,111.335,111.36,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W4_duration_undersize,misclassified,7,29,4,but,duration_undersize,duration 0.025s < 0.04s,warning,False,111.36,111.385,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W5_duration_undersize,misclassified,7,29,5,you,duration_undersize,duration 0.025s < 0.04s,warning,False,111.385,111.41,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W6_duration_undersize,misclassified,7,29,6,confessed,duration_undersize,duration 0.025s < 0.04s,warning,False,111.41,111.435,0.025,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L29_W9_duration_undersize,misclassified,7,29,9,been,duration_undersize,duration 0.004s < 0.04s,warning,False,112.028,112.032,0.004,,"I’m better every day, but you confessed that you’ve been lying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W0_duration_undersize,misclassified,7,30,0,I’m,duration_undersize,duration 0.003s < 0.04s,warning,False,112.519,112.522,0.003,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W1_duration_undersize,misclassified,7,30,1,praying,duration_undersize,duration 0.004s < 0.04s,warning,False,112.522,112.526,0.004,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W2_duration_undersize,misclassified,7,30,2,every,duration_undersize,duration 0.004s < 0.04s,warning,False,112.526,112.53,0.004,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W3_duration_undersize,misclassified,7,30,3,"day,",duration_undersize,duration 0.003s < 0.04s,warning,False,112.53,112.533,0.003,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W4_duration_undersize,misclassified,7,30,4,but,duration_undersize,duration 0.004s < 0.04s,warning,False,112.533,112.537,0.004,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W5_duration_undersize,misclassified,7,30,5,you,duration_undersize,duration 0.003s < 0.04s,warning,False,112.537,112.54,0.003,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W6_duration_undersize,misclassified,7,30,6,neglected,duration_undersize,duration 0.004s < 0.04s,warning,False,112.54,112.544,0.004,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W7_duration_undersize,misclassified,7,30,7,that,duration_undersize,duration 0.003s < 0.04s,warning,False,112.544,112.547,0.003,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W8_duration_undersize,misclassified,7,30,8,i’ve,duration_undersize,duration 0.004s < 0.04s,warning,False,112.547,112.551,0.004,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L30_W9_duration_undersize,misclassified,7,30,9,been,duration_undersize,duration 0.004s < 0.04s,warning,False,112.551,112.555,0.004,,"I’m praying every day, but you neglected that i’ve been trying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L31_W0_duration_undersize,misclassified,7,31,0,You,duration_undersize,duration 0.040s < 0.04s,warning,False,112.664,112.704,0.04,,"You misclassified my stay, as cancerous when I’m detoxifying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L31_W2_duration_undersize,misclassified,7,31,2,my,duration_undersize,duration 0.040s < 0.04s,warning,False,112.864,112.904,0.04,,"You misclassified my stay, as cancerous when I’m detoxifying",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L32_W5_duration_undersize,misclassified,7,32,5,"other,",duration_undersize,duration 0.034s < 0.04s,warning,False,115.443,115.477,0.034,,"Our words were for each other, iron sharpens your defining",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L32_W9_duration_undersize,misclassified,7,32,9,defining,duration_undersize,duration 0.001s < 0.04s,warning,False,116.06,116.061,0.001,,"Our words were for each other, iron sharpens your defining",interpolated,verse,interpolated_undersize,re_estimate
misclassified_L36_W0_duration_undersize,misclassified,7,36,0,Misclassified,duration_undersize,duration 0.001s < 0.04s,warning,False,139.979,139.98,0.001,,Misclassified,vocal_onset_only,hook,unknown_undersize,manual_review
misclassified_L38_W0_duration_undersize,misclassified,7,38,0,Misclassified,duration_undersize,duration 0.003s < 0.04s,warning,False,147.147,147.15,0.003,,Misclassified,vocal_onset_only,hook,unknown_undersize,manual_review
more-power_L8_W4_gap_from_prev,more-power,18,8,4,declares,gap_from_prev,gap 0.79s from previous word,warning,False,45.333,45.94,0.607,0.793,"It shall be, God declares",whisper_plus_vocal_onset,declarative_prophetic_announcement,independent_gap,fix_inversion_first
more-power_L21_W7_duration_undersize,more-power,18,21,7,not,duration_undersize,duration 0.033s < 0.04s,warning,False,90.387,90.42,0.033,,"Evolve permits teaching untrue, the consequences need not be their doom",transcription,pre-chorus,unknown_undersize,manual_review
more-power_L22_W9_duration_undersize,more-power,18,22,9,pray,duration_undersize,duration 0.008s < 0.04s,warning,False,92.712,92.72,0.008,,"Truth must reign while dogma’s pruned, repent - we pray together soon",transcription,pre-chorus,unknown_undersize,manual_review
more-power_L35_W1_duration_undersize,more-power,18,35,1,tie,duration_undersize,duration 0.029s < 0.04s,warning,False,128.171,128.2,0.029,,"You tie heavy burdens while shouting freedom, the double-minded fall!",whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
more-power_L72_W0_duration_undersize,more-power,18,72,0,Truth,duration_undersize,duration 0.007s < 0.04s,warning,False,237.813,237.82,0.007,,Truth replaces all false accords,whisper_plus_vocal_onset,chorus,unknown_undersize,manual_review
more-power_L75_W2_gap_from_prev,more-power,18,75,2,more,gap_from_prev,gap 1.77s from previous word,warning,False,251.808,251.98,0.172,1.768,"More power, more power",whisper_plus_vocal_onset,post-chorus,independent_gap,fix_inversion_first
more-power_L77_W2_duration_undersize,more-power,18,77,2,more,duration_undersize,duration 0.040s < 0.04s,warning,False,257.3,257.34,0.04,,"More power, more power",transcription,post-chorus,unknown_undersize,manual_review
more-power_L79_W1_duration_undersize,more-power,18,79,1,"power,",duration_undersize,duration 0.040s < 0.04s,warning,False,274.36,274.4,0.04,,"More power, more power",transcription,hook,unknown_undersize,manual_review
more-power_L80_W0_duration_undersize,more-power,18,80,0,More,duration_undersize,duration 0.040s < 0.04s,warning,False,274.36,274.4,0.04,,"More power, more power",transcription,hook,unknown_undersize,manual_review
more-power_L85_W8_duration_undersize,more-power,18,85,8,a,duration_undersize,duration 0.028s < 0.04s,warning,False,299.872,299.9,0.028,,You are relying on that broken reed of a staff,whisper_plus_vocal_onset,reading,unknown_undersize,manual_review
